glosa,fecha,id,cuenta_id,centro_costo_id,tipo,valor
"Doc. 001-001-000000380,   EMILIANO MEDIDAS POLO Y SHORT",25/03/2025,xgepAGpyQTLNNa1p,JvaM8N4KRt800epz,,H,71.88
"Doc. 001-001-000000380,   EMILIANO MEDIDAS POLO Y SHORT",25/03/2025,xgepAGpyQTLNNa1p,MEegLgo2jhWxxaQ5,,D,71.88
"Doc. 099-214-009922001,   ENTRETELA",25/03/2025,xmbmo2nEASYKKeoK,DGe73Y47BH6xxen2,,D,264.99
"Doc. 099-214-009922001,   ENTRETELA",25/03/2025,xmbmo2nEASYKKeoK,MEegLgo2jhWxxaQ5,,H,264.99
"Doc. 001-006-000228700,   BAMOA",25/03/2025,MEeggxGQZFWxxeQ5,DGe73Y47BH6xxen2,,D,753.31
"Doc. 001-006-000228700,   BAMOA",25/03/2025,MEeggxGQZFWxxeQ5,MEegLgo2jhWxxaQ5,,H,753.31
"Doc. 004-003-000028999,   RONALDO",25/03/2025,JvaMpE2NRi800epz,DGe73Y47BH6xxen2,,D,6.30
"Doc. 004-003-000028999,   RONALDO",25/03/2025,JvaMpE2NRi800epz,MEegLgo2jhWxxaQ5,,H,6.30
"Doc. 004-002-000101905,   CAMBRELLA",25/03/2025,loejlvk6BHJMMbQM,DGe73Y47BH6xxen2,,D,48.32
"Doc. 004-002-000101905,   CAMBRELLA",25/03/2025,loejlvk6BHJMMbQM,MEegLgo2jhWxxaQ5,,H,48.32
"Doc. 004-002-000101905,   CAMBRELLA",25/03/2025,Y4erwEvqLCj00a2L,DGe73Y47BH6xxen2,,D,101.67
"Doc. 001-006-000228695,   VENETA",25/03/2025,j6e95l14DFKggeWB,MEegLgo2jhWxxaQ5,,H,617.78
"Doc. 001-001-000001626,   pantalones",25/03/2025,y7aA5w6mjio33agZ,DGe73Y47BH6xxen2,,D,208.00
"Doc. 002-100-000049115,   ALEMANIA",25/03/2025,KBe18YnqZsmDDdXy,DGe73Y47BH6xxen2,,D,2.10
"Doc. 001-003-000212217,   BOTONES",25/03/2025,YWb47kqL2SWQQaZ1,MEegLgo2jhWxxaQ5,,H,3.51
"Doc. 001-003-000212217,   BOTONES",25/03/2025,YWb47kqL2SWQQaZ1,DGe73Y47BH6xxen2,,D,3.51
"Doc. 001-001-000001626,   pantalones",25/03/2025,y7aA5w6mjio33agZ,MEegLgo2jhWxxaQ5,,H,208.00
"Doc. 001-001-000001626,   pantalones",25/03/2025,Gge061Yn3UWDDbAD,MEegLgo2jhWxxaQ5,,H,208.00
"Doc. 001-001-000001626,   pantalones",25/03/2025,Gge061Yn3UWDDbAD,DGe73Y47BH6xxen2,,D,208.00
SUPER,25/04/2025,rRbD592OYSmKKd6L,nPeER14y4hGJJap1,,D,2.61
bioto,25/04/2025,9pdBqwGzXfm99b8K,DGe73Y47BH6xxen2,,H,125.99
tela,25/04/2025,9pdBWKALoim99e8K,Ejb2k2VNzsGJJdVN,,D,9.27
varios,25/04/2025,wKe559roZUKQQe31,KBe1wERoVimDDbXy,,D,40.00
tela,25/04/2025,y7aApw839Uo33egZ,nPeER14y4hGJJap1,,D,0.48
bioto,25/04/2025,9pdBqwGzXfm99b8K,nPeER14y4hGJJap1,,D,16.43
interlok,25/04/2025,JvaMGLqvBi800dpz,Ejb2k2VNzsGJJdVN,,D,7.93
tela,25/04/2025,9pdBWKALoim99e8K,DGe73Y47BH6xxen2,,H,10.66
tela,25/04/2025,9pdBWKALoim99e8K,nPeER14y4hGJJap1,,D,1.39
tela,25/04/2025,y7aApw839Uo33egZ,DGe73Y47BH6xxen2,,H,3.71
tela,25/04/2025,y7aApw839Uo33egZ,Ejb2k2VNzsGJJdVN,,D,3.23
interlok,25/04/2025,JvaMGLqvBi800dpz,DGe73Y47BH6xxen2,,H,9.12
interlok,25/04/2025,JvaMGLqvBi800dpz,nPeER14y4hGJJap1,,D,1.19
"Doc. 001-002-000005783,   varios",25/04/2025,QzaO4XmORtX99bp4,MEegLgo2jhWxxaQ5,,H,46.00
"Doc. 001-002-000005783,   varios",25/04/2025,QzaO4XmORtX99bp4,DGe73Y47BH6xxen2,,D,46.00
tela,25/04/2025,LqdPx2kQ4cmrrdl4,Ejb2k2VNzsGJJdVN,,D,76.51
tela,25/04/2025,LqdPx2kQ4cmrrdl4,DGe73Y47BH6xxen2,,H,87.99
"Doc. 001-003-000216224,   LINO PREMIER WHITE",25/04/2025,kPbkEjYqKt066e5Y,MEegLgo2jhWxxaQ5,,H,28.00
"Doc. 001-003-000216224,   LINO PREMIER WHITE",25/04/2025,kPbkEjYqKt066e5Y,DGe73Y47BH6xxen2,,D,28.00
tela,25/04/2025,LqdPx2kQ4cmrrdl4,nPeER14y4hGJJap1,,D,11.48
"Doc. 002-050-000130238,   SUPER",25/04/2025,MEegzyXWYFWxxdQ5,DGe73Y47BH6xxen2,,D,20.00
bioto,25/04/2025,9pdBqwGzXfm99b8K,Ejb2k2VNzsGJJdVN,,D,109.56
"Doc. 001-001-000004774,   tela",25/04/2025,mBdJ5KOZPfzmmb0J,DGe73Y47BH6xxen2,,D,87.99
"Doc. 002-050-000130238,   SUPER",25/04/2025,MEegzyXWYFWxxdQ5,PnazpQZ4OIBppdO2,,H,20.00
"Doc. 001-010-000047077,   bulto",25/04/2025,KVeZjgvO8fRVVe8P,MEegLgo2jhWxxaQ5,,H,4.00
SUPER,25/04/2025,rRbD592OYSmKKd6L,RMdR6k9yOFlkkdl6,,D,17.39
LINO PREMIER WHITE,25/04/2025,xgep0QqWrHLNNe1p,nPeER14y4hGJJap1,,D,3.65
LINO PREMIER WHITE,25/04/2025,xgep0QqWrHLNNe1p,DGe73Y47BH6xxen2,,H,28.00
LINO PREMIER WHITE,25/04/2025,xgep0QqWrHLNNe1p,Ejb2k2VNzsGJJdVN,,D,24.35
"Doc. 002-001-000035805,   OXFORD RAYAS Y CUADROS",25/04/2025,jZdyYARVEFWzzdJ4,MEegLgo2jhWxxaQ5,,H,26.94
"Doc. 002-001-000035805,   OXFORD RAYAS Y CUADROS",25/04/2025,jZdyYARVEFWzzdJ4,DGe73Y47BH6xxen2,,D,26.94
OXFORD RAYAS Y CUADROS,25/04/2025,wKe559rkqCKQQe31,Ejb2k2VNzsGJJdVN,,D,23.43
OXFORD RAYAS Y CUADROS,25/04/2025,wKe559rkqCKQQe31,DGe73Y47BH6xxen2,,H,26.94
OXFORD RAYAS Y CUADROS,25/04/2025,wKe559rkqCKQQe31,nPeER14y4hGJJap1,,D,3.51
SUPER,25/04/2025,rRbD592OYSmKKd6L,DGe73Y47BH6xxen2,,H,20.00
bulto,25/04/2025,9pdBqwjQoum99b8K,Ejb2k2VNzsGJJdVN,,D,4.00
varios,25/04/2025,wKe559roZUKQQe31,DGe73Y47BH6xxen2,,H,46.00
"Doc. 009-001-000119680,   tela",25/04/2025,gQbW4K5wWFYggd6w,MEegLgo2jhWxxaQ5,,H,3.71
"Doc. 002-001-000035806,   tela",25/04/2025,BXdL41NLAuOppdJZ,DGe73Y47BH6xxen2,,D,10.66
"Doc. 009-001-000119680,   tela",25/04/2025,gQbW4K5wWFYggd6w,DGe73Y47BH6xxen2,,D,3.71
"Doc. 004-003-000029959,   bioto",25/04/2025,1qdGprY25UlppeN8,MEegLgo2jhWxxaQ5,,H,125.99
"Doc. 004-003-000029959,   bioto",25/04/2025,1qdGprY25UlppeN8,DGe73Y47BH6xxen2,,D,125.99
"Doc. 002-001-000035806,   tela",25/04/2025,BXdL41NLAuOppdJZ,MEegLgo2jhWxxaQ5,,H,10.66
"Doc. 001-010-000047077,   bulto",25/04/2025,KVeZjgvO8fRVVe8P,DGe73Y47BH6xxen2,,D,4.00
"Doc. 001-001-000004774,   tela",25/04/2025,mBdJ5KOZPfzmmb0J,MEegLgo2jhWxxaQ5,,H,87.99
varios,25/04/2025,wKe559roZUKQQe31,nPeER14y4hGJJap1,,D,6.00
bulto,25/04/2025,9pdBqwjQoum99b8K,DGe73Y47BH6xxen2,,H,4.00
alimen,25/05/2025,j6e948KlZcKggdWB,DGe73Y47BH6xxen2,,H,31.30
"Doc. 016-003-000055965,   alimen",25/05/2025,pgenv35YRULqqeNQ,MEegLgo2jhWxxaQ5,,H,31.30
alimen,25/05/2025,j6e948KlZcKggdWB,Y4erkBOW4Uj00a2L,,D,27.22
alimen,25/05/2025,j6e948KlZcKggdWB,nPeER14y4hGJJap1,,D,4.08
"Doc. 016-003-000055965,   alimen",25/05/2025,pgenv35YRULqqeNQ,DGe73Y47BH6xxen2,,D,31.30
"Doc. 030-101-000228452,   EXTRA CON ETANOL",25/06/2025,Yjbqyzx6yirPPbLN,DGe73Y47BH6xxen2,,D,20.53
"Doc. 002-100-000060300,   97-COFIMAR COMPRA DE JERSEY",25/06/2025,MEegmkDjlhWxxbQ5,DGe73Y47BH6xxen2,,D,1771.86
Asiento de Retencion Doc N. 001-001-000000463,25/06/2025,rRbDm20vxUmKKd6L,JvaM8N4KRt800epz,,H,5.39
"Doc. 030-101-000228452,   EXTRA CON ETANOL",25/06/2025,Yjbqyzx6yirPPbLN,MEegLgo2jhWxxaQ5,,H,20.53
Asiento de Retencion Doc N. 001-001-000000463,25/06/2025,rRbDm20vxUmKKd6L,pZeVOo6roFKLLaGW,,D,1.51
97-COFIMAR COMPRA DE JERSEY,25/06/2025,9jaK367lrswvvak5,nPeER14y4hGJJap1,,D,231.11
97-COFIMAR COMPRA DE JERSEY,25/06/2025,9jaK367lrswvvak5,DGe73Y47BH6xxen2,,H,1771.86
Asiento de Retencion Doc N. 001-001-000000463,25/06/2025,rRbDm20vxUmKKd6L,mBdJ6z51vFzmmd0J,,D,3.88
Orden de compra: 25001245 uniforme de Ing. Maria Fernanda,25/06/2025,mBdJ3PZYPTzmme0J,nPeER14mgIGJJap1,,H,49.80
Orden de compra: 25001245 uniforme de Ing. Maria Fernanda,25/06/2025,mBdJ3PZYPTzmme0J,nPeER14mgIGJJap1,,H,24.90
Orden de compra: 25001245 uniforme de Ing. Maria Fernanda,25/06/2025,mBdJ3PZYPTzmme0J,nPeER14mgIGJJap1,,H,11.50
78 DIGENCA - JUVENTUS PLOMO,25/06/2025,Yjbqz25BGFrPPdLN,DGe73Y47BH6xxen2,,H,5.40
78 DIGENCA - JUVENTUS PLOMO,25/06/2025,Yjbqz25BGFrPPdLN,nPeER14y4hGJJap1,,D,0.70
"Doc. 002-100-000061506,   78 DIGENCA - JUVENTUS PLOMO",25/06/2025,wKe5NWx5BFKQQa31,DGe73Y47BH6xxen2,,D,5.40
"Doc. 002-100-000061506,   78 DIGENCA - JUVENTUS PLOMO",25/06/2025,wKe5NWx5BFKQQa31,MEegLgo2jhWxxaQ5,,H,5.40
97-COFIMAR COMPRA DE JERSEY,25/06/2025,9jaK367lrswvvak5,Ejb2k2VNzsGJJdVN,,D,1540.75
Orden de compra: 25001245 uniforme de Ing. Maria Fernanda,25/06/2025,mBdJ3PZYPTzmme0J,JvaM8N4KRt800epz,,D,99.13
Orden de compra: 25001245 uniforme de Ing. Maria Fernanda,25/06/2025,mBdJ3PZYPTzmme0J,RMdR6k90VFlkkdl6,,H,12.93
EXTRA CON ETANOL,25/06/2025,P9aQ9VlgGIqEEaDM,DGe73Y47BH6xxen2,,H,20.53
EXTRA CON ETANOL,25/06/2025,P9aQ9VlgGIqEEaDM,nPeER14y4hGJJap1,,D,2.68
78 DIGENCA - JUVENTUS PLOMO,25/06/2025,Yjbqz25BGFrPPdLN,Ejb2k2VNzsGJJdVN,,D,4.70
EXTRA CON ETANOL,25/06/2025,P9aQ9VlgGIqEEaDM,RMdR6k9yOFlkkdl6,,D,17.85
"Doc. 002-100-000060300,   97-COFIMAR COMPRA DE JERSEY",25/06/2025,MEegmkDjlhWxxbQ5,MEegLgo2jhWxxaQ5,,H,1771.86
Placa / Matrícula: GCA2757,25/07/2025,0yelBJLl6HK55bER,nPeER14y4hGJJap1,,D,3.10
PERSONAL,25/07/2025,xgepJNKg6tLNNb1p,nPeER14y4hGJJap1,,D,2.28
PERSONAL,25/07/2025,xgepJNKg6tLNNb1p,DGe73Y47BH6xxen2,,H,17.49
PERSONAL,25/07/2025,xgepJNKg6tLNNb1p,KBe1wERoVimDDbXy,,D,15.21
PERSONAL,25/07/2025,BleXZgP1ASNyybrN,nPeER14y4hGJJap1,,D,5.75
PERSONAL,25/07/2025,BleXZgP1ASNyybrN,DGe73Y47BH6xxen2,,H,44.09
PERSONAL,25/07/2025,BleXZgP1ASNyybrN,KBe1wERoVimDDbXy,,D,38.34
"Doc. 005-003-000036659,   PERSONAL",25/07/2025,LmavngjOVTgjja3N,DGe73Y47BH6xxen2,,D,44.09
"Doc. 005-003-000036659,   PERSONAL",25/07/2025,LmavngjOVTgjja3N,MEegLgo2jhWxxaQ5,,H,44.09
"Doc. 069-020-000085309,   PERSONAL",25/07/2025,kPbkY5w5rH066e5Y,DGe73Y47BH6xxen2,,D,17.49
"Doc. 069-020-000085309,   PERSONAL",25/07/2025,kPbkY5w5rH066e5Y,MEegLgo2jhWxxaQ5,,H,17.49
Placa / Matrícula: GCA2757,25/07/2025,0yelBJLl6HK55bER,RMdR6k9yOFlkkdl6,,D,20.68
"Doc. 001-001-000000468,   CONFECCION DELANTALES CURSOS CORTOS",25/07/2025,DGe7glMMyh6xxen2,MEegLgo2jhWxxaQ5,,D,114.21
"Doc. 001-001-000000468,   CONFECCION DELANTALES CURSOS CORTOS",25/07/2025,DGe7glMMyh6xxen2,JvaM8N4KRt800epz,,H,114.21
Placa / Matrícula: GCA2757,25/07/2025,0yelBJLl6HK55bER,DGe73Y47BH6xxen2,,H,23.78
"Doc. 001-103-000217003,   Placa / Matrícula: GCA2757",25/07/2025,BXdLjjWRXcOppaJZ,DGe73Y47BH6xxen2,,D,23.78
"Doc. 001-103-000217003,   Placa / Matrícula: GCA2757",25/07/2025,BXdLjjWRXcOppaJZ,loejqlr84CJMMdQM,,H,23.78
Placa / Matrícula: GCA2757,25/08/2025,mBdJ4Jw1Pszmma0J,DGe73Y47BH6xxen2,,H,27.65
Placa / Matrícula: GCA2757,25/08/2025,mBdJ4Jw1Pszmma0J,nPeER14y4hGJJap1,,D,3.61
"Doc. 003-001-000191124,   148-Matchpro Sintofil",25/08/2025,5wboM2X4zUGLLexE,DGe73Y47BH6xxen2,,D,69.53
148-Matchpro Sintofil,25/08/2025,rRbDXzD9ySmKKb6L,Ejb2k2VNzsGJJdVN,,D,60.46
155-Fund.Sanchez Aguilar Lafayette,25/08/2025,YjbqgG4M7frPPeLN,nPeER14y4hGJJap1,,D,6.22
"Doc. 002-051-000212047,   Placa / Matrícula: GCA2757",25/08/2025,Pnaz1pQOOsBppeO2,DGe73Y47BH6xxen2,,D,27.65
"Doc. 003-001-000191124,   148-Matchpro Sintofil",25/08/2025,5wboM2X4zUGLLexE,MEegLgo2jhWxxaQ5,,H,69.53
"Doc. 009-006-000119716,   155-Fund.Sanchez Aguilar Lafayette",25/08/2025,y7aABD8wjCo33bgZ,MEegLgo2jhWxxaQ5,,H,47.70
"Doc. 009-006-000119716,   155-Fund.Sanchez Aguilar Lafayette",25/08/2025,y7aABD8wjCo33bgZ,DGe73Y47BH6xxen2,,D,47.70
155-Fund.Sanchez Aguilar Lafayette,25/08/2025,YjbqgG4M7frPPeLN,DGe73Y47BH6xxen2,,H,47.70
155-Fund.Sanchez Aguilar Lafayette,25/08/2025,YjbqgG4M7frPPeLN,Ejb2k2VNzsGJJdVN,,D,41.48
148-Matchpro Sintofil,25/08/2025,rRbDXzD9ySmKKb6L,DGe73Y47BH6xxen2,,H,69.53
"Doc. 002-051-000212047,   Placa / Matrícula: GCA2757",25/08/2025,Pnaz1pQOOsBppeO2,MEegLgo2jhWxxaQ5,,H,27.65
Placa / Matrícula: GCA2757,25/08/2025,mBdJ4Jw1Pszmma0J,RMdR6k9yOFlkkdl6,,D,24.04
148-Matchpro Sintofil,25/08/2025,rRbDXzD9ySmKKb6L,nPeER14y4hGJJap1,,D,9.07
confeccion de uniformes,25/09/2025,xmbmA3P53uYKKboK,RMdR6k90VFlkkdl6,,H,153.14
Asiento de Retencion Doc N. 001-001-000000507,25/09/2025,gQbW2lyB4sYgga6w,BXdL904DvsOppeJZ,,D,20.42
Asiento de Retencion Doc N. 001-001-000000507,25/09/2025,gQbW2lyB4sYgga6w,9jaKrz4GJtwvvek5,,D,107.20
Asiento de Retencion Doc N. 001-001-000000507,25/09/2025,gQbW2lyB4sYgga6w,JvaM8N4KRt800epz,,H,127.62
"Doc. 001-001-000000507,   confeccion de uniformes",25/09/2025,wKe5jrpEAFKQQa31,9pdBBO4yQum99d8K,,D,1046.42
confeccion de uniformes,25/09/2025,xmbmA3P53uYKKboK,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,76.00
confeccion de uniformes,25/09/2025,xmbmA3P53uYKKboK,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,136.50
confeccion de uniformes,25/09/2025,xmbmA3P53uYKKboK,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,358.40
confeccion de uniformes,25/09/2025,xmbmA3P53uYKKboK,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,450.00
"Doc. 001-001-000000507,   confeccion de uniformes",25/09/2025,wKe5jrpEAFKQQa31,JvaM8N4KRt800epz,,H,1046.42
confeccion de uniformes,25/09/2025,xmbmA3P53uYKKboK,JvaM8N4KRt800epz,,D,1174.04
"Doc. 002-100-000049318,   FLEECE PERCHADO NEGRO",26/03/2025,EMaxJEYLzI044d5G,PnazpQZ4OIBppdO2,,H,14.39
"Doc. 059-101-000274874,   marc post",26/03/2025,nPeEnp0zvTGJJap1,DGe73Y47BH6xxen2,,D,6.29
"Doc. 059-101-000274874,   marc post",26/03/2025,nPeEnp0zvTGJJap1,PnazpQZ4OIBppdO2,,H,6.29
"Doc. 051-020-000219919,   alm",26/03/2025,xgepxmkE6fLNNe1p,DGe73Y47BH6xxen2,,D,17.95
"Doc. 051-020-000219919,   alm",26/03/2025,xgepxmkE6fLNNe1p,PnazpQZ4OIBppdO2,,H,17.95
BAMOA,26/03/2025,YWb4BALMVfWQQeZ1,Ejb2k2VNzsGJJdVN,,D,104.69
"Doc. 009-001-000116616,   CINTA REFLECTIVA CALIDAD
AAA 1 (25MM",26/03/2025,MEeglEnokIWxxaQ5,PnazpQZ4OIBppdO2,,H,4.97
"Doc. 002-001-000003419,   alm",26/03/2025,PnazLzXK5cBppdO2,PnazpQZ4OIBppdO2,,H,3.65
FLEECE PERCHADO NEGRO,26/03/2025,EMax3p1JqH044e5G,DGe73Y47BH6xxen2,,H,14.39
FLEECE PERCHADO NEGRO,26/03/2025,EMax3p1JqH044e5G,nPeER14y4hGJJap1,,D,1.88
"Doc. 002-100-000049318,   FLEECE PERCHADO NEGRO",26/03/2025,EMaxJEYLzI044d5G,DGe73Y47BH6xxen2,,D,14.39
alm,26/03/2025,j6e9KJgVZUKggbWB,nPeER14y4hGJJap1,,D,0.59
alm,26/03/2025,j6e9KJgVZUKggbWB,DGe73Y47BH6xxen2,,H,4.50
alm,26/03/2025,j6e9KJgVZUKggbWB,Y4erkBOW4Uj00a2L,,D,3.91
alm,26/03/2025,KVeZLA0PRHRVVb8P,nPeER14y4hGJJap1,,D,2.34
"Doc. 002-001-000003419,   alm",26/03/2025,PnazLzXK5cBppdO2,DGe73Y47BH6xxen2,,D,3.65
"Doc. 009-001-000116616,   CINTA REFLECTIVA CALIDAD
AAA 1 (25MM",26/03/2025,MEeglEnokIWxxaQ5,DGe73Y47BH6xxen2,,D,4.97
"CINTA REFLECTIVA CALIDAD
AAA 1 (25MM",26/03/2025,y7aAVR143io33bgZ,nPeER14y4hGJJap1,,D,0.65
"Doc. 004-007-000109998,   BAMOA",26/03/2025,BXdLoY25ptOppbJZ,DGe73Y47BH6xxen2,,D,120.39
"CINTA REFLECTIVA CALIDAD
AAA 1 (25MM",26/03/2025,y7aAVR143io33bgZ,DGe73Y47BH6xxen2,,H,4.97
"CINTA REFLECTIVA CALIDAD
AAA 1 (25MM",26/03/2025,y7aAVR143io33bgZ,Ejb2k2VNzsGJJdVN,,D,4.32
alm,26/03/2025,KVeZLA0PRHRVVb8P,DGe73Y47BH6xxen2,,H,17.95
UNIVERSAL CLORORESIS,26/03/2025,9pdBWV65ktm99e8K,nPeER14y4hGJJap1,,D,1.94
UNIVERSAL CLORORESIS,26/03/2025,9pdBWV65ktm99e8K,DGe73Y47BH6xxen2,,H,14.86
UNIVERSAL CLORORESIS,26/03/2025,9pdBWV65ktm99e8K,Ejb2k2VNzsGJJdVN,,D,12.92
"Doc. 001-001-000000047,   camisetas",26/03/2025,RMdRxRY0Lclkkal6,DGe73Y47BH6xxen2,,D,227.50
BAMOA,26/03/2025,YWb4BALMVfWQQeZ1,DGe73Y47BH6xxen2,,H,120.39
FLEECE PERCHADO NEGRO,26/03/2025,EMax3p1JqH044e5G,Ejb2k2VNzsGJJdVN,,D,12.51
"Doc. 004-007-000109998,   BAMOA",26/03/2025,BXdLoY25ptOppbJZ,MEegLgo2jhWxxaQ5,,H,120.39
"Doc. 002-001-000003419,   alm",26/03/2025,xmbmo2nVRSYKKeoK,DGe73Y47BH6xxen2,,D,0.85
BAMOA,26/03/2025,YWb4BALMVfWQQeZ1,nPeER14y4hGJJap1,,D,15.70
alm,26/03/2025,KVeZLA0PRHRVVb8P,Y4erkBOW4Uj00a2L,,D,15.61
"Doc. 009-006-000115200,   UNIVERSAL CLORORESIS",26/03/2025,1qdGjM0p3flppbN8,DGe73Y47BH6xxen2,,D,14.86
"Doc. 002-001-000003419,   alm",26/03/2025,xmbmo2nVRSYKKeoK,MEegLgo2jhWxxaQ5,,H,0.85
"Doc. 001-001-000000047,   camisetas",26/03/2025,RMdRxRY0Lclkkal6,MEegLgo2jhWxxaQ5,,H,227.50
"Doc. 009-006-000115200,   UNIVERSAL CLORORESIS",26/03/2025,1qdGjM0p3flppbN8,MEegLgo2jhWxxaQ5,,H,14.86
"Doc. 001-001-000079424,   HILO 10.000",26/04/2025,rRbD4xWAnimKKb6L,DGe73Y47BH6xxen2,,D,27.52
alim,26/04/2025,Ejb25voPjsGJJaVN,Y4erkBOW4Uj00a2L,,D,7.47
"Doc. 170-003-000255617,   alim",26/04/2025,j6e94jXNZcKggdWB,PnazpQZ4OIBppdO2,,H,20.36
"Doc. 170-003-000255617,   alim",26/04/2025,j6e94jXNZcKggdWB,DGe73Y47BH6xxen2,,D,20.36
alim,26/04/2025,Ejb25voPjsGJJaVN,DGe73Y47BH6xxen2,,H,20.36
alim,26/04/2025,Ejb25voPjsGJJaVN,nPeER14y4hGJJap1,,D,1.12
"Doc. 065-181-000008106,   CORRECTOR CAMOUFLAGE +
MATT 5 ML 26 ESSENCE",26/04/2025,y7aA4rOm1Co33egZ,MEegLgo2jhWxxaQ5,,H,16.88
"Doc. 065-181-000008106,   CORRECTOR CAMOUFLAGE +
MATT 5 ML 26 ESSENCE",26/04/2025,y7aA4rOm1Co33egZ,DGe73Y47BH6xxen2,,D,16.88
"Doc. 001-001-000078271,   HILADILLA",26/04/2025,9pdB4v9mxTm99a8K,MEegLgo2jhWxxaQ5,,H,10.60
alim,26/04/2025,Ejb25voPjsGJJaVN,Y4erkBOW4Uj00a2L,,D,11.77
"Doc. 001-001-000079424,   HILO 10.000",26/04/2025,rRbD4xWAnimKKb6L,MEegLgo2jhWxxaQ5,,H,27.52
"Doc. 001-001-000078271,   HILADILLA",26/04/2025,9pdB4v9mxTm99a8K,DGe73Y47BH6xxen2,,D,10.60
"Doc. 001-002-000005828,   GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,9pdBkWBwxcm99e8K,DGe73Y47BH6xxen2,,D,115.48
"Doc. 001-002-000005828,   GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,9pdBkWBwxcm99e8K,MEegLgo2jhWxxaQ5,,H,115.48
"NOVAKTEX REPEL. AZULOSC-
586",26/05/2025,EMaxXGD6nu044a5G,nPeER14y4hGJJap1,,D,145.92
"NOVAKTEX REPEL. AZULOSC-
586",26/05/2025,EMaxXGD6nu044a5G,Ejb2k2VNzsGJJdVN,,D,972.80
"GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,gQbW4n3VQsYggd6w,nPeER14y4hGJJap1,,D,72.60
"GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,gQbW4n3VQsYggd6w,DGe73Y47BH6xxen2,,H,556.60
"GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,gQbW4n3VQsYggd6w,xmbmQJp09TYKKboK,,D,484.00
"NOVAKTEX REPEL. AZULOSC-
586",26/05/2025,EMaxXGD6nu044a5G,DGe73Y47BH6xxen2,,H,1118.72
"Doc. 001-002-000005828,   GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,loejoD7QBTJMMaQM,DGe73Y47BH6xxen2,,D,441.12
"Doc. 001-002-000005828,   GASTOS ADMINISTRATIVOS Y
OPERACIONALES",26/05/2025,loejoD7QBTJMMaQM,MEegLgo2jhWxxaQ5,,H,441.12
"Doc. 004-003-000031324,   gabardina",26/06/2025,1qdGplpNQflppeN8,DGe73Y47BH6xxen2,,D,30.74
"Doc. 004-003-000031323,   ronaldo",26/06/2025,xgepxyY6VfLNNe1p,DGe73Y47BH6xxen2,,D,110.37
din,26/06/2025,KBe1J5oEVTmDDaXy,loejR5DBBUJMMeQM,,D,43.59
din,26/06/2025,KBe1J5oEVTmDDaXy,nPeER14y4hGJJap1,,D,6.54
din,26/06/2025,KBe1J5oEVTmDDaXy,DGe73Y47BH6xxen2,,H,50.13
"Doc. 004-003-000031324,   gabardina",26/06/2025,pgenvw5l5ULqqeNQ,MEegLgo2jhWxxaQ5,,H,256.35
"Doc. 004-003-000031324,   gabardina",26/06/2025,pgenvw5l5ULqqeNQ,DGe73Y47BH6xxen2,,D,256.35
Maneware 10 bordados,26/06/2025,kPbkq6njNU066e5Y,Ejb2k2VNzsGJJdVN,,D,30.00
ronaldo,26/06/2025,RBe3LYmk9sMJJaLJ,nPeER14y4hGJJap1,,D,14.40
"Doc. 001-001-000000678,   Maneware 10 bordados",26/06/2025,YWb4NMz61CWQQeZ1,MEegLgo2jhWxxaQ5,,H,30.00
"Doc. 002-901-000171234,   din",26/06/2025,wKe5ONRwAsKQQb31,DGe73Y47BH6xxen2,,D,50.13
"Doc. 001-001-000000678,   Maneware 10 bordados",26/06/2025,YWb4NMz61CWQQeZ1,DGe73Y47BH6xxen2,,D,30.00
"Doc. 094-051-000112437,   aliment",26/06/2025,loejopR4WuJMMaQM,MEegLgo2jhWxxaQ5,,H,60.73
"Doc. 094-051-000112437,   aliment",26/06/2025,loejopR4WuJMMaQM,DGe73Y47BH6xxen2,,D,60.73
deportiva mini marathon,26/06/2025,kPbkq6x4Ns066e5Y,nPeER14y4hGJJap1,,D,27.70
"Doc. 002-901-000171234,   din",26/06/2025,wKe5ONRwAsKQQb31,MEegLgo2jhWxxaQ5,,H,50.13
aliment,26/06/2025,xmbmvBzJRcYKKdoK,DGe73Y47BH6xxen2,,H,60.73
"Doc. 004-002-000104852,   compra de cierres",26/06/2025,EMaxJ3JVlF044d5G,DGe73Y47BH6xxen2,,D,74.40
"Doc. 004-002-000104852,   compra de cierres",26/06/2025,EMaxJ3JVlF044d5G,MEegLgo2jhWxxaQ5,,H,74.40
"Doc. 004-002-000104847,   deportiva mini marathon",26/06/2025,xmbmrvZP9uYKKdoK,MEegLgo2jhWxxaQ5,,H,212.37
"Doc. 004-003-000031324,   gabardina",26/06/2025,1qdGplpNQflppeN8,MEegLgo2jhWxxaQ5,,H,30.74
